"","ID","lon","lat"
"1","Obfc326f19b5c3b27702808cb3011","-5.34794926640821","36.1546862123673"
"2","Obfc325019b551b304ffe8ff27b0","-5.34861445424391","36.1522400377457"
"3","Obfc325019b551a2150440f4ce","-5.34861445424391","36.1522400377457"
"4","Obfc324519b4eca323ffc6ff65c1f","-5.34885048863721","36.1500728128617"
"5","Obfc324319b61b27801cfe87a5f27","-5.34889340398145","36.1560165880387"
"6","Obfc323319b4acc370fff4ffffc7","-5.34923672673536","36.1486995218461"
"7","Obfc323319b4aca202025089a10","-5.34923672673536","36.1486995218461"
"8","Obfc322a19b4a4c2b0016fff8c19","-5.34942984578443","36.1485278604691"
"9","Obfc322a19b4a4a2f5ff44ff37a7","-5.34942984578443","36.1485278604691"
"10","Obfc31d219b446b3a2ff8203ac1","-5.3513181209309","36.1465108392899"
"11","Obfc31d219b446a2960d10dbca","-5.3513181209309","36.1465108392899"
"12","Obfc319b19b462b292076ffc5b1a","-5.35249829289745","36.1471116541093"
"13","Obfc319719b461b333ff82ff87c3","-5.35258412358593","36.1470901964371"
"14","Obfc316519b42ab242073078c17","-5.35365700719188","36.1459100244706"
"15","Obfc315c19b429c310fffefff9c1","-5.35385012624095","36.1458885667985"
"16","Obfc315c19b429a394ff1509ec3","-5.35385012624095","36.1458885667985"
"17","Obfc30f719b46da2c50ecff70c10","-5.35601735112497","36.1473476885026"
"18","Obfc30ef19b472c300fffffffac0","-5.35618901250193","36.1474549768632"
"19","Obfc30ef19b472a394fee3037c5","-5.35618901250193","36.1474549768632"
"20","Obfc307519b488a294118ffc6c19","-5.35880684850045","36.1479270456498"
"21","Obfc306a19b48cb38cfd41ff9bb6","-5.35904288289376","36.1480128763382"
"22","Obfc2f2319b45db26d2d605cc14","-5.36605954167668","36.1470043657487"
"23","Obfc326f19b5c3b27702808cb3011","-5.34794926640821","36.1546862123673"
"24","Obfc325019b551b304ffe8ff27b0","-5.34861445424391","36.1522400377457"
"25","Obfc325019b551a2150440f4ce","-5.34861445424391","36.1522400377457"
"26","Obfc324519b4ecb2040180d9b10","-5.34885048863721","36.1500728128617"
"27","Obfc324519b4eca323ffc6ff65c1f","-5.34885048863721","36.1500728128617"
"28","Obfc324319b61b27801cfe87a5f27","-5.34889340398145","36.1560165880387"
"29","Obfc323319b4acc370fff4ffffc7","-5.34923672673536","36.1486995218461"
"30","Obfc323319b4aca202025089a10","-5.34923672673536","36.1486995218461"
"31","Obfc322a19b4a4c2b0016fff8c19","-5.34942984578443","36.1485278604691"
"32","Obfc322a19b4a4a2f5ff44ff37a7","-5.34942984578443","36.1485278604691"
"33","Obfc31d219b446b3a2ff8203ac1","-5.3513181209309","36.1465108392899"
"34","Obfc31d219b446a2960d10dbca","-5.3513181209309","36.1465108392899"
"35","Obfc319b19b462b292076ffc5b1a","-5.35249829289745","36.1471116541093"
"36","Obfc319719b461b333ff82ff87c3","-5.35258412358593","36.1470901964371"
"37","Obfc316519b42ab242073078c17","-5.35365700719188","36.1459100244706"
"38","Obfc315c19b429c310fffefff9c1","-5.35385012624095","36.1458885667985"
"39","Obfc315c19b429a394ff1509ec3","-5.35385012624095","36.1458885667985"
"40","Obfc30f719b46da2c50ecff70c10","-5.35601735112497","36.1473476885026"
"41","Obfc30ef19b472c300fffffffac0","-5.35618901250193","36.1474549768632"
"42","Obfc30ef19b472a394fee3037c5","-5.35618901250193","36.1474549768632"
"43","Obfc307519b488a294118ffc6c19","-5.35880684850045","36.1479270456498"
"44","Obfc306a19b48cb38cfd41ff9bb6","-5.35904288289376","36.1480128763382"
"45","Obfc2f2319b45db26d2d605cc14","-5.36605954167668","36.1470043657487"
"46","Obfc326f19b5c3b27702808cb3011","-5.34794926640821","36.1546862123673"
"47","Obfc325019b551b304ffe8ff27b0","-5.34861445424391","36.1522400377457"
"48","Obfc325019b551a2150440f4ce","-5.34861445424391","36.1522400377457"
"49","Obfc324519b4ecb2040180d9b10","-5.34885048863721","36.1500728128617"
"50","Obfc324519b4eca323ffc6ff65c1f","-5.34885048863721","36.1500728128617"
"51","Obfc324319b61b27801cfe87a5f27","-5.34889340398145","36.1560165880387"
"52","Obfc323319b4acc370fff4ffffc7","-5.34923672673536","36.1486995218461"
"53","Obfc323319b4aca202025089a10","-5.34923672673536","36.1486995218461"
"54","Obfc322a19b4a4c2b0016fff8c19","-5.34942984578443","36.1485278604691"
"55","Obfc322a19b4a4a2f5ff44ff37a7","-5.34942984578443","36.1485278604691"
"56","Obfc31d219b446b3a2ff8203ac1","-5.3513181209309","36.1465108392899"
"57","Obfc31d219b446a2960d10dbca","-5.3513181209309","36.1465108392899"
"58","Obfc319b19b462b292076ffc5b1a","-5.35249829289745","36.1471116541093"
"59","Obfc319719b461b333ff82ff87c3","-5.35258412358593","36.1470901964371"
"60","Obfc316519b42ab242073078c17","-5.35365700719188","36.1459100244706"
"61","Obfc315c19b429c310fffefff9c1","-5.35385012624095","36.1458885667985"
"62","Obfc315c19b429a394ff1509ec3","-5.35385012624095","36.1458885667985"
"63","Obfc30f719b46da2c50ecff70c10","-5.35601735112497","36.1473476885026"
"64","Obfc30ef19b472c300fffffffac0","-5.35618901250193","36.1474549768632"
"65","Obfc30ef19b472a394fee3037c5","-5.35618901250193","36.1474549768632"
"66","Obfc307519b488c2100207c11","-5.35880684850045","36.1479270456498"
"67","Obfc307519b488a294118ffc6c19","-5.35880684850045","36.1479270456498"
"68","Obfc306a19b48cb38cfd41ff9bb6","-5.35904288289376","36.1480128763382"
"69","Obfc2f2319b45db26d2d605cc14","-5.36605954167668","36.1470043657487"
"70","Obfc326f19b5c3b27702808cb3011","-5.34794926640821","36.1546862123673"
"71","Obfc325019b551b304ffe8ff27b0","-5.34861445424391","36.1522400377457"
"72","Obfc325019b551a2150440f4ce","-5.34861445424391","36.1522400377457"
"73","Obfc324519b4ecb2040180d9b10","-5.34885048863721","36.1500728128617"
"74","Obfc324519b4eca323ffc6ff65c1f","-5.34885048863721","36.1500728128617"
"75","Obfc324319b61b27801cfe87a5f27","-5.34889340398145","36.1560165880387"
"76","Obfc323319b4acc370fff4ffffc7","-5.34923672673536","36.1486995218461"
"77","Obfc323319b4aca202025089a10","-5.34923672673536","36.1486995218461"
"78","Obfc322a19b4a4c2b0016fff8c19","-5.34942984578443","36.1485278604691"
"79","Obfc322a19b4a4a2f5ff44ff37a7","-5.34942984578443","36.1485278604691"
"80","Obfc31d219b446b3a2ff8203ac1","-5.3513181209309","36.1465108392899"
"81","Obfc31d219b446a2960d10dbca","-5.3513181209309","36.1465108392899"
"82","Obfc319b19b462b292076ffc5b1a","-5.35249829289745","36.1471116541093"
"83","Obfc319719b461b333ff82ff87c3","-5.35258412358593","36.1470901964371"
"84","Obfc316519b42ab242073078c17","-5.35365700719188","36.1459100244706"
"85","Obfc315c19b429c310fffefff9c1","-5.35385012624095","36.1458885667985"
"86","Obfc315c19b429a394ff1509ec3","-5.35385012624095","36.1458885667985"
"87","Obfc30f719b46dc2200509c12","-5.35601735112497","36.1473476885026"
"88","Obfc30f719b46da2c50ecff70c10","-5.35601735112497","36.1473476885026"
"89","Obfc30ef19b472c300fffffffac0","-5.35618901250193","36.1474549768632"
"90","Obfc30ef19b472a394fee3037c5","-5.35618901250193","36.1474549768632"
"91","Obfc307519b488a294118ffc6c19","-5.35880684850045","36.1479270456498"
"92","Obfc326f19b5c3b27702808cb3011","-5.34794926640821","36.1546862123673"
"93","Obfc325019b551b304ffe8ff27b0","-5.34861445424391","36.1522400377457"
"94","Obfc325019b551a2150440f4ce","-5.34861445424391","36.1522400377457"
"95","Obfc324519b4ecb2040180d9b10","-5.34885048863721","36.1500728128617"
"96","Obfc324519b4eca323ffc6ff65c1f","-5.34885048863721","36.1500728128617"
"97","Obfc324319b61b27801cfe87a5f27","-5.34889340398145","36.1560165880387"
"98","Obfc323319b4acc370fff4ffffc7","-5.34923672673536","36.1486995218461"
"99","Obfc323319b4aca202025089a10","-5.34923672673536","36.1486995218461"
"100","Obfc322a19b4a4c2b0016fff8c19","-5.34942984578443","36.1485278604691"
"101","Obfc322a19b4a4a2f5ff44ff37a7","-5.34942984578443","36.1485278604691"
"102","Obfc31d219b446b3a2ff8203ac1","-5.3513181209309","36.1465108392899"
"103","Obfc31d219b446a2960d10dbca","-5.3513181209309","36.1465108392899"
"104","Obfc319b19b462b292076ffc5b1a","-5.35249829289745","36.1471116541093"
"105","Obfc319719b461b333ff82ff87c3","-5.35258412358593","36.1470901964371"
"106","Obfc316519b42ab242073078c17","-5.35365700719188","36.1459100244706"
"107","Obfc315c19b429c310fffefff9c1","-5.35385012624095","36.1458885667985"
"108","Obfc315c19b429a394ff1509ec3","-5.35385012624095","36.1458885667985"
"109","Obfc30f719b46da2c50ecff70c10","-5.35601735112497","36.1473476885026"
"110","Obfc30ef19b472c300fffffffac0","-5.35618901250193","36.1474549768632"
"111","Obfc30ef19b472a394fee3037c5","-5.35618901250193","36.1474549768632"
"112","Obfc307519b488c2100207c11","-5.35880684850045","36.1479270456498"
"113","Obfc307519b488a294118ffc6c19","-5.35880684850045","36.1479270456498"
"114","Obfc306a19b48cb38cfd41ff9bb6","-5.35904288289376","36.1480128763382"
"115","Obfc2f2319b45db26d2d605cc14","-5.36605954167668","36.1470043657487"
"116","Obfc326f19b5c3b27702808cb3011","-5.34794926640821","36.1546862123673"
"117","Obfc325019b551b304ffe8ff27b0","-5.34861445424391","36.1522400377457"
"118","Obfc325019b551a2150440f4ce","-5.34861445424391","36.1522400377457"
"119","Obfc324519b4ecb2040180d9b10","-5.34885048863721","36.1500728128617"
"120","Obfc324519b4eca323ffc6ff65c1f","-5.34885048863721","36.1500728128617"
"121","Obfc324319b61b27801cfe87a5f27","-5.34889340398145","36.1560165880387"
"122","Obfc323319b4acc370fff4ffffc7","-5.34923672673536","36.1486995218461"
"123","Obfc323319b4aca202025089a10","-5.34923672673536","36.1486995218461"
"124","Obfc322a19b4a4c2b0016fff8c19","-5.34942984578443","36.1485278604691"
"125","Obfc322a19b4a4a2f5ff44ff37a7","-5.34942984578443","36.1485278604691"
"126","Obfc31d219b446b3a2ff8203ac1","-5.3513181209309","36.1465108392899"
"127","Obfc31d219b446a2960d10dbca","-5.3513181209309","36.1465108392899"
"128","Obfc319b19b462b292076ffc5b1a","-5.35249829289745","36.1471116541093"
"129","Obfc319719b461b333ff82ff87c3","-5.35258412358593","36.1470901964371"
"130","Obfc316519b42ab242073078c17","-5.35365700719188","36.1459100244706"
"131","Obfc315c19b429c310fffefff9c1","-5.35385012624095","36.1458885667985"
"132","Obfc315c19b429a394ff1509ec3","-5.35385012624095","36.1458885667985"
"133","Obfc30f719b46da2c50ecff70c10","-5.35601735112497","36.1473476885026"
"134","Obfc30ef19b472c300fffffffac0","-5.35618901250193","36.1474549768632"
"135","Obfc30ef19b472a394fee3037c5","-5.35618901250193","36.1474549768632"
"136","Obfc307519b488c2100207c11","-5.35880684850045","36.1479270456498"
"137","Obfc307519b488a294118ffc6c19","-5.35880684850045","36.1479270456498"
"138","Obfc2f2319b45db26d2d605cc14","-5.36605954167668","36.1470043657487"
"139","Obfc326f19b5c3b27702808cb3011","-5.34794926640821","36.1546862123673"
"140","Obfc325019b551b304ffe8ff27b0","-5.34861445424391","36.1522400377457"
"141","Obfc325019b551a2150440f4ce","-5.34861445424391","36.1522400377457"
"142","Obfc324519b4ecb2040180d9b10","-5.34885048863721","36.1500728128617"
"143","Obfc324519b4eca323ffc6ff65c1f","-5.34885048863721","36.1500728128617"
"144","Obfc324319b61b27801cfe87a5f27","-5.34889340398145","36.1560165880387"
"145","Obfc323319b4acc370fff4ffffc7","-5.34923672673536","36.1486995218461"
"146","Obfc323319b4aca202025089a10","-5.34923672673536","36.1486995218461"
"147","Obfc322a19b4a4c2b0016fff8c19","-5.34942984578443","36.1485278604691"
"148","Obfc322a19b4a4a2f5ff44ff37a7","-5.34942984578443","36.1485278604691"
"149","Obfc31d219b446b3a2ff8203ac1","-5.3513181209309","36.1465108392899"
"150","Obfc31d219b446a2960d10dbca","-5.3513181209309","36.1465108392899"
"151","Obfc319b19b462b292076ffc5b1a","-5.35249829289745","36.1471116541093"
"152","Obfc319719b461b333ff82ff87c3","-5.35258412358593","36.1470901964371"
"153","Obfc316519b42ab242073078c17","-5.35365700719188","36.1459100244706"
"154","Obfc315c19b429c310fffefff9c1","-5.35385012624095","36.1458885667985"
"155","Obfc315c19b429a394ff1509ec3","-5.35385012624095","36.1458885667985"
"156","Obfc30f719b46da2c50ecff70c10","-5.35601735112497","36.1473476885026"
"157","Obfc30ef19b472c300fffffffac0","-5.35618901250193","36.1474549768632"
"158","Obfc30ef19b472a394fee3037c5","-5.35618901250193","36.1474549768632"
"159","Obfc307519b488c2100207c11","-5.35880684850045","36.1479270456498"
"160","Obfc307519b488a294118ffc6c19","-5.35880684850045","36.1479270456498"
"161","Obfc306a19b48cb38cfd41ff9bb6","-5.35904288289376","36.1480128763382"
"162","Obfc2f2319b45db26d2d605cc14","-5.36605954167668","36.1470043657487"
"163","Obfc326f19b5c3b27702808cb3011","-5.34794926640821","36.1546862123673"
"164","Obfc325019b551b304ffe8ff27b0","-5.34861445424391","36.1522400377457"
"165","Obfc325019b551a2150440f4ce","-5.34861445424391","36.1522400377457"
"166","Obfc324519b4ecb2040180d9b10","-5.34885048863721","36.1500728128617"
"167","Obfc324519b4eca323ffc6ff65c1f","-5.34885048863721","36.1500728128617"
"168","Obfc324319b61b27801cfe87a5f27","-5.34889340398145","36.1560165880387"
"169","Obfc323319b4acc370fff4ffffc7","-5.34923672673536","36.1486995218461"
"170","Obfc323319b4aca202025089a10","-5.34923672673536","36.1486995218461"
"171","Obfc322a19b4a4c2b0016fff8c19","-5.34942984578443","36.1485278604691"
"172","Obfc322a19b4a4a2f5ff44ff37a7","-5.34942984578443","36.1485278604691"
"173","Obfc31d219b446b3a2ff8203ac1","-5.3513181209309","36.1465108392899"
"174","Obfc31d219b446a2960d10dbca","-5.3513181209309","36.1465108392899"
"175","Obfc319b19b462b292076ffc5b1a","-5.35249829289745","36.1471116541093"
"176","Obfc319719b461b333ff82ff87c3","-5.35258412358593","36.1470901964371"
"177","Obfc316519b42ab242073078c17","-5.35365700719188","36.1459100244706"
"178","Obfc315c19b429c310fffefff9c1","-5.35385012624095","36.1458885667985"
"179","Obfc315c19b429a394ff1509ec3","-5.35385012624095","36.1458885667985"
"180","Obfc30f719b46da2c50ecff70c10","-5.35601735112497","36.1473476885026"
"181","Obfc30ef19b472c300fffffffac0","-5.35618901250193","36.1474549768632"
"182","Obfc30ef19b472a394fee3037c5","-5.35618901250193","36.1474549768632"
"183","Obfc307519b488c2100207c11","-5.35880684850045","36.1479270456498"
"184","Obfc307519b488a294118ffc6c19","-5.35880684850045","36.1479270456498"
"185","Obfc306a19b48cb38cfd41ff9bb6","-5.35904288289376","36.1480128763382"
"186","Obfc2f2319b45db26d2d605cc14","-5.36605954167668","36.1470043657487"
"187","Obfc326f19b5c3b27702808cb3011","-5.34794926640821","36.1546862123673"
"188","Obfc325019b551b304ffe8ff27b0","-5.34861445424391","36.1522400377457"
"189","Obfc325019b551a2150440f4ce","-5.34861445424391","36.1522400377457"
"190","Obfc324519b4ecb2040180d9b10","-5.34885048863721","36.1500728128617"
"191","Obfc324519b4eca323ffc6ff65c1f","-5.34885048863721","36.1500728128617"
"192","Obfc324319b61b27801cfe87a5f27","-5.34889340398145","36.1560165880387"
"193","Obfc323319b4acc370fff4ffffc7","-5.34923672673536","36.1486995218461"
"194","Obfc323319b4aca202025089a10","-5.34923672673536","36.1486995218461"
"195","Obfc322a19b4a4c2b0016fff8c19","-5.34942984578443","36.1485278604691"
