"","modelbaseversion","suppliercountry","suppliernationalidentifier","publicationlanguage","publicationtime","publicationcountry","publicationnationalidentifier","confidentiality","informationstatus","locationsetreference","elaborateddataid","suppliercalculateddataquality","openlrbinary","predefinedlocationreference","freeflowspeed","freeflowtraveltime","traveltime","averagespeed"
"1146",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472a394fee3037c5",50,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,0,0
"1147",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,0,0
"1148",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46da2c50ecff70c10",54,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,44.06,25
"1149",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0
"1150",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc306a19b48cb38cfd41ff9bb6",50,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0
"1151",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488a294118ffc6c19",81,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0
"1152",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,0,0
"1153",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446a2960d10dbca",74,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,0,0
"1154",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446b3a2ff8203ac1",51,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,0,0
"1155",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429a394ff1509ec3",50,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,0,0
"1156",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429c310fffefff9c1",50,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,1.39,18.1
"1157",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc316519b42ab242073078c17",51,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,0,0
"1158",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319719b461b333ff82ff87c3",50,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,30.58,21.9
"1159",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319b19b462b292076ffc5b1a",84,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,21.7,20.9
"1160",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4a2f5ff44ff37a7",50,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,39.33,28.1
"1161",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4c2b0016fff8c19",50,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,0,0
"1162",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4aca202025089a10",80,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,0,0
"1163",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4acc370fff4ffffc7",82,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,2.27,19
"1164",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324319b61b27801cfe87a5f27",71,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,358.2,4
"1165",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324519b4eca323ffc6ff65c1f",77,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,59.56,11
"1166",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324519b4ecb2040180d9b10",82,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,0,0
"1167",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc325019b551a2150440f4ce",62,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,0,0
"1168",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc325019b551b304ffe8ff27b0",85,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,25.62,34
"1169",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc326f19b5c3b27702808cb3011",59,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,348.3,4
"1170",1,"nl","TomTom Traffic Service","en",2016-05-07 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0
"1171",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc2f2319b45db26d2d605cc14",50,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0
"1172",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472a394fee3037c5",50,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,0,0
"1173",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,0,0
"1174",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46da2c50ecff70c10",52,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,61.54,17.9
"1175",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0
"1176",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc306a19b48cb38cfd41ff9bb6",50,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0
"1177",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488a294118ffc6c19",50,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0
"1178",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,0,0
"1179",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446a2960d10dbca",63,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,0,0
"1180",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446b3a2ff8203ac1",51,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,0,0
"1181",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429a394ff1509ec3",50,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,0,0
"1182",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429c310fffefff9c1",50,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,1.39,18.1
"1183",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc316519b42ab242073078c17",51,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,0,0
"1184",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319719b461b333ff82ff87c3",50,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,30.58,21.9
"1185",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319b19b462b292076ffc5b1a",77,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,21.7,20.9
"1186",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4a2f5ff44ff37a7",78,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,0,0
"1187",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4c2b0016fff8c19",50,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,0,0
"1188",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4aca202025089a10",53,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,0,0
"1189",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4acc370fff4ffffc7",50,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,2.16,20
"1190",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324319b61b27801cfe87a5f27",69,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,204.69,7
"1191",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324519b4eca323ffc6ff65c1f",87,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,0,0
"1192",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324519b4ecb2040180d9b10",84,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,0,0
"1193",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc325019b551a2150440f4ce",88,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,0,0
"1194",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc325019b551b304ffe8ff27b0",93,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,0,0
"1195",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc326f19b5c3b27702808cb3011",58,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,348.3,4
"1196",1,"nl","TomTom Traffic Service","en",2016-05-07 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0
"1197",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc2f2319b45db26d2d605cc14",50,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0
"1198",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472a394fee3037c5",50,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,0,0
"1199",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,0,0
"1200",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46da2c50ecff70c10",52,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,61.54,17.9
"1201",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0
"1202",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc306a19b48cb38cfd41ff9bb6",50,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0
"1203",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488a294118ffc6c19",50,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0
"1204",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,0,0
"1205",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446a2960d10dbca",79,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,46.76,27.1
"1206",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446b3a2ff8203ac1",50,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,0,0
"1207",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429a394ff1509ec3",50,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,0,0
"1208",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429c310fffefff9c1",50,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,1.33,18.9
"1209",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc316519b42ab242073078c17",50,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,0,0
"1210",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319719b461b333ff82ff87c3",50,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,30.58,21.9
"1211",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319b19b462b292076ffc5b1a",50,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,18.59,24.4
"1212",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4a2f5ff44ff37a7",85,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,0,0
"1213",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4c2b0016fff8c19",50,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,0,0
"1214",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4aca202025089a10",86,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,23.3,24.1
"1215",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4acc370fff4ffffc7",88,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,2.27,19
"1216",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324319b61b27801cfe87a5f27",59,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,204.69,7
"1217",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324519b4eca323ffc6ff65c1f",82,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,0,0
"1218",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324519b4ecb2040180d9b10",93,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,24.89,35
"1219",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc325019b551a2150440f4ce",89,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,82.8,14
"1220",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc325019b551b304ffe8ff27b0",80,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,0,0
"1221",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc326f19b5c3b27702808cb3011",76,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,464.4,3
"1222",1,"nl","TomTom Traffic Service","en",2016-05-07 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0
"1223",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc2f2319b45db26d2d605cc14",50,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0
"1224",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472a394fee3037c5",50,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,0,0
"1225",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,0,0
"1226",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46da2c50ecff70c10",52,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,61.54,17.9
"1227",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0
"1228",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc306a19b48cb38cfd41ff9bb6",50,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0
"1229",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488a294118ffc6c19",50,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0
"1230",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,0,0
"1231",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446a2960d10dbca",65,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,46.93,27
"1232",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446b3a2ff8203ac1",50,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,0,0
"1233",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429a394ff1509ec3",50,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,0,0
"1234",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429c310fffefff9c1",50,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,1.33,18.9
"1235",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc316519b42ab242073078c17",50,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,0,0
"1236",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319719b461b333ff82ff87c3",50,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,30.58,21.9
"1237",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319b19b462b292076ffc5b1a",50,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,0,0
"1238",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4a2f5ff44ff37a7",71,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,0,0
"1239",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4c2b0016fff8c19",50,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,0,0
"1240",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4aca202025089a10",73,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,23.4,24
"1241",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4acc370fff4ffffc7",80,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,2.27,19
"1242",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324319b61b27801cfe87a5f27",55,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,181.37,7.9
"1243",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324519b4eca323ffc6ff65c1f",54,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,0,0
"1244",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324519b4ecb2040180d9b10",75,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,25.62,34
"1245",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc325019b551a2150440f4ce",68,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,82.8,14
"1246",1,"nl","TomTom Traffic Service","en",2016-05-07 11:59:01,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc325019b551b304ffe8ff27b0",54,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,0,0
