"","date","date_end","site","site_name","no2"
"312",2016-04-25 13:00:00,2016-04-25 14:00:00,"gi4","Withams Road",70.7625
"313",2016-04-25 14:00:00,2016-04-25 15:00:00,"gi4","Withams Road",70.7625
"314",2016-04-25 15:00:00,2016-04-25 16:00:00,"gi4","Withams Road",80.325
"315",2016-04-25 16:00:00,2016-04-25 17:00:00,"gi4","Withams Road",55.4625
"316",2016-04-25 17:00:00,2016-04-25 18:00:00,"gi4","Withams Road",66.9375
"317",2016-04-25 18:00:00,2016-04-25 19:00:00,"gi4","Withams Road",74.5875
"318",2016-04-25 19:00:00,2016-04-25 20:00:00,"gi4","Withams Road",45.9
"319",2016-04-25 20:00:00,2016-04-25 21:00:00,"gi4","Withams Road",40.1625
"320",2016-04-25 21:00:00,2016-04-25 22:00:00,"gi4","Withams Road",53.55
"321",2016-04-25 22:00:00,2016-04-25 23:00:00,"gi4","Withams Road",55.4625
"322",2016-04-26 00:00:00,2016-04-26 01:00:00,"gi4","Withams Road",21.0375
"323",2016-04-26 01:00:00,2016-04-26 02:00:00,"gi4","Withams Road",30.6
"324",2016-04-26 02:00:00,2016-04-26 03:00:00,"gi4","Withams Road",47.8125
"325",2016-04-26 03:00:00,2016-04-26 04:00:00,"gi4","Withams Road",11.475
"326",2016-04-26 04:00:00,2016-04-26 05:00:00,"gi4","Withams Road",5.7375
"327",2016-04-26 05:00:00,2016-04-26 06:00:00,"gi4","Withams Road",5.7375
"328",2016-04-26 06:00:00,2016-04-26 07:00:00,"gi4","Withams Road",34.425
"329",2016-04-26 07:00:00,2016-04-26 08:00:00,"gi4","Withams Road",38.25
"330",2016-04-26 08:00:00,2016-04-26 09:00:00,"gi4","Withams Road",61.2
"331",2016-04-26 09:00:00,2016-04-26 10:00:00,"gi4","Withams Road",65.025
"332",2016-04-26 11:00:00,2016-04-26 12:00:00,"gi4","Withams Road",72.675
"333",2016-04-26 12:00:00,2016-04-26 13:00:00,"gi4","Withams Road",80.325
"334",2016-04-26 13:00:00,2016-04-26 14:00:00,"gi4","Withams Road",76.5
"335",2016-04-26 14:00:00,2016-04-26 15:00:00,"gi4","Withams Road",57.375
"336",2016-04-26 15:00:00,2016-04-26 16:00:00,"gi4","Withams Road",57.375
"337",2016-04-26 16:00:00,2016-04-26 17:00:00,"gi4","Withams Road",30.6
"338",2016-04-26 17:00:00,2016-04-26 18:00:00,"gi4","Withams Road",28.6875
"339",2016-04-26 18:00:00,2016-04-26 19:00:00,"gi4","Withams Road",47.8125
"340",2016-04-26 19:00:00,2016-04-26 20:00:00,"gi4","Withams Road",9.5625
"341",2016-04-26 20:00:00,2016-04-26 21:00:00,"gi4","Withams Road",32.5125
"342",2016-04-26 21:00:00,2016-04-26 22:00:00,"gi4","Withams Road",78.4125
"343",2016-04-26 22:00:00,2016-04-26 23:00:00,"gi4","Withams Road",86.0625
"344",2016-04-27 00:00:00,2016-04-27 01:00:00,"gi4","Withams Road",NA
"345",2016-04-27 01:00:00,2016-04-27 02:00:00,"gi4","Withams Road",47.8125
"346",2016-04-27 02:00:00,2016-04-27 03:00:00,"gi4","Withams Road",89.8875
"347",2016-04-27 03:00:00,2016-04-27 04:00:00,"gi4","Withams Road",36.3375
"348",2016-04-27 04:00:00,2016-04-27 05:00:00,"gi4","Withams Road",47.8125
"349",2016-04-27 05:00:00,2016-04-27 06:00:00,"gi4","Withams Road",43.9875
"350",2016-04-27 06:00:00,2016-04-27 07:00:00,"gi4","Withams Road",49.725
"351",2016-04-27 07:00:00,2016-04-27 08:00:00,"gi4","Withams Road",59.2875
"352",2016-04-27 08:00:00,2016-04-27 09:00:00,"gi4","Withams Road",40.1625
"353",2016-04-27 09:00:00,2016-04-27 10:00:00,"gi4","Withams Road",24.8625
"354",2016-04-27 10:00:00,2016-04-27 11:00:00,"gi4","Withams Road",53.55
"355",2016-04-27 11:00:00,2016-04-27 12:00:00,"gi4","Withams Road",24.8625
"356",2016-04-27 12:00:00,2016-04-27 13:00:00,"gi4","Withams Road",47.8125
"357",2016-04-27 13:00:00,2016-04-27 14:00:00,"gi4","Withams Road",43.9875
"358",2016-04-27 14:00:00,2016-04-27 15:00:00,"gi4","Withams Road",40.1625
"359",2016-04-27 15:00:00,2016-04-27 16:00:00,"gi4","Withams Road",26.775
"360",2016-04-27 16:00:00,2016-04-27 17:00:00,"gi4","Withams Road",63.1125
"361",2016-04-27 17:00:00,2016-04-27 18:00:00,"gi4","Withams Road",45.9
"362",2016-04-27 18:00:00,2016-04-27 19:00:00,"gi4","Withams Road",42.075
"363",2016-04-27 19:00:00,2016-04-27 20:00:00,"gi4","Withams Road",51.6375
"364",2016-04-27 20:00:00,2016-04-27 21:00:00,"gi4","Withams Road",70.7625
"365",2016-04-27 21:00:00,2016-04-27 22:00:00,"gi4","Withams Road",101.3625
"366",2016-04-27 22:00:00,2016-04-27 23:00:00,"gi4","Withams Road",76.5
"367",2016-04-28 00:00:00,2016-04-28 01:00:00,"gi4","Withams Road",59.2875
"368",2016-04-28 01:00:00,2016-04-28 02:00:00,"gi4","Withams Road",21.0375
"369",2016-04-28 02:00:00,2016-04-28 03:00:00,"gi4","Withams Road",32.5125
"370",2016-04-28 03:00:00,2016-04-28 04:00:00,"gi4","Withams Road",43.9875
"371",2016-04-28 04:00:00,2016-04-28 05:00:00,"gi4","Withams Road",22.95
"372",2016-04-28 05:00:00,2016-04-28 06:00:00,"gi4","Withams Road",32.5125
"373",2016-04-28 06:00:00,2016-04-28 07:00:00,"gi4","Withams Road",19.125
"374",2016-04-28 07:00:00,2016-04-28 08:00:00,"gi4","Withams Road",24.8625
"375",2016-04-28 08:00:00,2016-04-28 09:00:00,"gi4","Withams Road",26.775
"376",2016-04-28 09:00:00,2016-04-28 10:00:00,"gi4","Withams Road",34.425
"377",2016-04-28 10:00:00,2016-04-28 11:00:00,"gi4","Withams Road",17.2125
"378",2016-04-28 11:00:00,2016-04-28 12:00:00,"gi4","Withams Road",15.3
"379",2016-04-28 12:00:00,2016-04-28 13:00:00,"gi4","Withams Road",11.475
"380",2016-04-28 13:00:00,2016-04-28 14:00:00,"gi4","Withams Road",13.3875
"381",2016-04-28 14:00:00,2016-04-28 15:00:00,"gi4","Withams Road",13.3875
"382",2016-04-28 15:00:00,2016-04-28 16:00:00,"gi4","Withams Road",19.125
"383",2016-04-28 16:00:00,2016-04-28 17:00:00,"gi4","Withams Road",65.025
"384",2016-04-28 17:00:00,2016-04-28 18:00:00,"gi4","Withams Road",40.1625
"385",2016-04-28 18:00:00,2016-04-28 19:00:00,"gi4","Withams Road",47.8125
"386",2016-04-28 19:00:00,2016-04-28 20:00:00,"gi4","Withams Road",38.25
"387",2016-04-28 20:00:00,2016-04-28 21:00:00,"gi4","Withams Road",38.25
"388",2016-04-28 21:00:00,2016-04-28 22:00:00,"gi4","Withams Road",11.475
"389",2016-04-28 22:00:00,2016-04-28 23:00:00,"gi4","Withams Road",7.65
"390",2016-04-29 00:00:00,2016-04-29 01:00:00,"gi4","Withams Road",17.2125
"391",2016-04-29 01:00:00,2016-04-29 02:00:00,"gi4","Withams Road",53.55
"392",2016-04-29 02:00:00,2016-04-29 03:00:00,"gi4","Withams Road",36.3375
"393",2016-04-29 03:00:00,2016-04-29 04:00:00,"gi4","Withams Road",9.5625
"394",2016-04-29 04:00:00,2016-04-29 05:00:00,"gi4","Withams Road",3.825
"395",2016-04-29 05:00:00,2016-04-29 06:00:00,"gi4","Withams Road",19.125
"396",2016-04-29 06:00:00,2016-04-29 07:00:00,"gi4","Withams Road",55.4625
"397",2016-04-29 07:00:00,2016-04-29 08:00:00,"gi4","Withams Road",55.4625
"398",2016-04-29 08:00:00,2016-04-29 09:00:00,"gi4","Withams Road",55.4625
"399",2016-04-29 09:00:00,2016-04-29 10:00:00,"gi4","Withams Road",51.6375
"400",2016-04-29 10:00:00,2016-04-29 11:00:00,"gi4","Withams Road",63.1125
"401",2016-04-29 11:00:00,2016-04-29 12:00:00,"gi4","Withams Road",89.8875
"402",2016-04-29 12:00:00,2016-04-29 13:00:00,"gi4","Withams Road",91.8
"403",2016-04-29 13:00:00,2016-04-29 14:00:00,"gi4","Withams Road",74.5875
"404",2016-04-29 14:00:00,2016-04-29 15:00:00,"gi4","Withams Road",61.2
"405",2016-04-29 15:00:00,2016-04-29 16:00:00,"gi4","Withams Road",49.725
"406",2016-04-29 16:00:00,2016-04-29 17:00:00,"gi4","Withams Road",49.725
"407",2016-04-29 17:00:00,2016-04-29 18:00:00,"gi4","Withams Road",43.9875
"408",2016-04-29 18:00:00,2016-04-29 19:00:00,"gi4","Withams Road",63.1125
"409",2016-04-29 19:00:00,2016-04-29 20:00:00,"gi4","Withams Road",53.55
"410",2016-04-29 20:00:00,2016-04-29 21:00:00,"gi4","Withams Road",72.675
"411",2016-04-29 21:00:00,2016-04-29 22:00:00,"gi4","Withams Road",63.1125
"412",2016-04-29 22:00:00,2016-04-29 23:00:00,"gi4","Withams Road",47.8125
"413",2016-04-30 00:00:00,2016-04-30 01:00:00,"gi4","Withams Road",NA
"414",2016-04-30 01:00:00,2016-04-30 02:00:00,"gi4","Withams Road",5.7375
"415",2016-04-30 02:00:00,2016-04-30 03:00:00,"gi4","Withams Road",0
"416",2016-04-30 03:00:00,2016-04-30 04:00:00,"gi4","Withams Road",0
"417",2016-04-30 04:00:00,2016-04-30 05:00:00,"gi4","Withams Road",3.825
"418",2016-04-30 05:00:00,2016-04-30 06:00:00,"gi4","Withams Road",3.825
"419",2016-04-30 06:00:00,2016-04-30 07:00:00,"gi4","Withams Road",5.7375
"420",2016-04-30 07:00:00,2016-04-30 08:00:00,"gi4","Withams Road",7.65
"421",2016-04-30 08:00:00,2016-04-30 09:00:00,"gi4","Withams Road",36.3375
"422",2016-04-30 09:00:00,2016-04-30 10:00:00,"gi4","Withams Road",13.3875
"423",2016-04-30 10:00:00,2016-04-30 11:00:00,"gi4","Withams Road",15.3
"424",2016-04-30 11:00:00,2016-04-30 12:00:00,"gi4","Withams Road",49.725
"425",2016-04-30 12:00:00,2016-04-30 13:00:00,"gi4","Withams Road",45.9
"426",2016-04-30 13:00:00,2016-04-30 14:00:00,"gi4","Withams Road",32.5125
"427",2016-04-30 14:00:00,2016-04-30 15:00:00,"gi4","Withams Road",78.4125
"428",2016-04-30 15:00:00,2016-04-30 16:00:00,"gi4","Withams Road",15.3
"429",2016-04-30 16:00:00,2016-04-30 17:00:00,"gi4","Withams Road",7.65
"430",2016-04-30 17:00:00,2016-04-30 18:00:00,"gi4","Withams Road",3.825
"431",2016-04-30 18:00:00,2016-04-30 19:00:00,"gi4","Withams Road",3.825
"432",2016-04-30 19:00:00,2016-04-30 20:00:00,"gi4","Withams Road",19.125
"433",2016-04-30 20:00:00,2016-04-30 21:00:00,"gi4","Withams Road",76.5
"434",2016-04-30 21:00:00,2016-04-30 22:00:00,"gi4","Withams Road",89.8875
"435",2016-04-30 22:00:00,2016-04-30 23:00:00,"gi4","Withams Road",82.2375
"436",2016-05-01 00:00:00,2016-05-01 01:00:00,"gi4","Withams Road",3.825
"437",2016-05-01 01:00:00,2016-05-01 02:00:00,"gi4","Withams Road",5.7375
"438",2016-05-01 02:00:00,2016-05-01 03:00:00,"gi4","Withams Road",32.5125
"439",2016-05-01 03:00:00,2016-05-01 04:00:00,"gi4","Withams Road",13.3875
"440",2016-05-01 04:00:00,2016-05-01 05:00:00,"gi4","Withams Road",7.65
"441",2016-05-01 05:00:00,2016-05-01 06:00:00,"gi4","Withams Road",5.7375
"442",2016-05-01 06:00:00,2016-05-01 07:00:00,"gi4","Withams Road",17.2125
"443",2016-05-01 07:00:00,2016-05-01 08:00:00,"gi4","Withams Road",30.6
"444",2016-05-01 08:00:00,2016-05-01 09:00:00,"gi4","Withams Road",43.9875
"445",2016-05-01 09:00:00,2016-05-01 10:00:00,"gi4","Withams Road",59.2875
"446",2016-05-01 10:00:00,2016-05-01 11:00:00,"gi4","Withams Road",53.55
"447",2016-05-01 11:00:00,2016-05-01 12:00:00,"gi4","Withams Road",66.9375
"448",2016-05-01 12:00:00,2016-05-01 13:00:00,"gi4","Withams Road",63.1125
"449",2016-05-01 13:00:00,2016-05-01 14:00:00,"gi4","Withams Road",68.85
"450",2016-05-01 14:00:00,2016-05-01 15:00:00,"gi4","Withams Road",72.675
"451",2016-05-01 15:00:00,2016-05-01 16:00:00,"gi4","Withams Road",26.775
"452",2016-05-01 16:00:00,2016-05-01 17:00:00,"gi4","Withams Road",43.9875
"453",2016-05-01 17:00:00,2016-05-01 18:00:00,"gi4","Withams Road",66.9375
"454",2016-05-01 18:00:00,2016-05-01 19:00:00,"gi4","Withams Road",40.1625
"455",2016-05-01 19:00:00,2016-05-01 20:00:00,"gi4","Withams Road",55.4625
"456",2016-05-01 20:00:00,2016-05-01 21:00:00,"gi4","Withams Road",82.2375
"457",2016-05-01 21:00:00,2016-05-01 22:00:00,"gi4","Withams Road",74.5875
"458",2016-05-01 22:00:00,2016-05-01 23:00:00,"gi4","Withams Road",82.2375
"459",2016-05-02 00:00:00,2016-05-02 01:00:00,"gi4","Withams Road",30.6
"460",2016-05-02 01:00:00,2016-05-02 02:00:00,"gi4","Withams Road",21.0375
"461",2016-05-02 02:00:00,2016-05-02 03:00:00,"gi4","Withams Road",9.5625
"462",2016-05-02 03:00:00,2016-05-02 04:00:00,"gi4","Withams Road",30.6
"463",2016-05-02 04:00:00,2016-05-02 05:00:00,"gi4","Withams Road",30.6
"464",2016-05-02 05:00:00,2016-05-02 06:00:00,"gi4","Withams Road",28.6875
"465",2016-05-02 06:00:00,2016-05-02 07:00:00,"gi4","Withams Road",34.425
"466",2016-05-02 07:00:00,2016-05-02 08:00:00,"gi4","Withams Road",63.1125
"467",2016-05-02 08:00:00,2016-05-02 09:00:00,"gi4","Withams Road",63.1125
"468",2016-05-02 09:00:00,2016-05-02 10:00:00,"gi4","Withams Road",74.5875
"469",2016-05-02 10:00:00,2016-05-02 11:00:00,"gi4","Withams Road",66.9375
"470",2016-05-02 11:00:00,2016-05-02 12:00:00,"gi4","Withams Road",66.9375
"471",2016-05-02 12:00:00,2016-05-02 13:00:00,"gi4","Withams Road",72.675
"472",2016-05-02 13:00:00,2016-05-02 14:00:00,"gi4","Withams Road",72.675
"473",2016-05-02 14:00:00,2016-05-02 15:00:00,"gi4","Withams Road",59.2875
"474",2016-05-02 15:00:00,2016-05-02 16:00:00,"gi4","Withams Road",72.675
"475",2016-05-02 16:00:00,2016-05-02 17:00:00,"gi4","Withams Road",65.025
"476",2016-05-02 17:00:00,2016-05-02 18:00:00,"gi4","Withams Road",63.1125
"477",2016-05-02 18:00:00,2016-05-02 19:00:00,"gi4","Withams Road",43.9875
"478",2016-05-02 19:00:00,2016-05-02 20:00:00,"gi4","Withams Road",63.1125
"479",2016-05-02 20:00:00,2016-05-02 21:00:00,"gi4","Withams Road",86.0625
"480",2016-05-02 21:00:00,2016-05-02 22:00:00,"gi4","Withams Road",78.4125
"481",2016-05-02 22:00:00,2016-05-02 23:00:00,"gi4","Withams Road",72.675
"482",2016-05-03 00:00:00,2016-05-03 01:00:00,"gi4","Withams Road",NA
"483",2016-05-03 01:00:00,2016-05-03 02:00:00,"gi4","Withams Road",72.675
"484",2016-05-03 02:00:00,2016-05-03 03:00:00,"gi4","Withams Road",89.8875
"485",2016-05-03 03:00:00,2016-05-03 04:00:00,"gi4","Withams Road",80.325
"486",2016-05-03 04:00:00,2016-05-03 05:00:00,"gi4","Withams Road",86.0625
"487",2016-05-03 05:00:00,2016-05-03 06:00:00,"gi4","Withams Road",78.4125
"488",2016-05-03 06:00:00,2016-05-03 07:00:00,"gi4","Withams Road",87.975
"489",2016-05-03 07:00:00,2016-05-03 08:00:00,"gi4","Withams Road",112.8375
"490",2016-05-03 08:00:00,2016-05-03 09:00:00,"gi4","Withams Road",120.4875
"491",2016-05-03 09:00:00,2016-05-03 10:00:00,"gi4","Withams Road",87.975
"492",2016-05-03 10:00:00,2016-05-03 11:00:00,"gi4","Withams Road",120.4875
"493",2016-05-03 11:00:00,2016-05-03 12:00:00,"gi4","Withams Road",137.7
"494",2016-05-03 12:00:00,2016-05-03 13:00:00,"gi4","Withams Road",126.225
"495",2016-05-03 13:00:00,2016-05-03 14:00:00,"gi4","Withams Road",126.225
"496",2016-05-03 14:00:00,2016-05-03 15:00:00,"gi4","Withams Road",130.05
"497",2016-05-03 15:00:00,2016-05-03 16:00:00,"gi4","Withams Road",97.5375
"498",2016-05-03 16:00:00,2016-05-03 17:00:00,"gi4","Withams Road",99.45
"499",2016-05-03 17:00:00,2016-05-03 18:00:00,"gi4","Withams Road",143.4375
"500",2016-05-03 18:00:00,2016-05-03 19:00:00,"gi4","Withams Road",110.925
"501",2016-05-03 19:00:00,2016-05-03 20:00:00,"gi4","Withams Road",133.875
"502",2016-05-03 20:00:00,2016-05-03 21:00:00,"gi4","Withams Road",166.3875
"503",2016-05-03 21:00:00,2016-05-03 22:00:00,"gi4","Withams Road",149.175
"504",2016-05-03 22:00:00,2016-05-03 23:00:00,"gi4","Withams Road",101.3625
"505",2016-05-04 00:00:00,2016-05-04 01:00:00,"gi4","Withams Road",57.375
"506",2016-05-04 01:00:00,2016-05-04 02:00:00,"gi4","Withams Road",61.2
"507",2016-05-04 02:00:00,2016-05-04 03:00:00,"gi4","Withams Road",49.725
"508",2016-05-04 03:00:00,2016-05-04 04:00:00,"gi4","Withams Road",36.3375
"509",2016-05-04 04:00:00,2016-05-04 05:00:00,"gi4","Withams Road",57.375
"510",2016-05-04 05:00:00,2016-05-04 06:00:00,"gi4","Withams Road",38.25
"511",2016-05-04 06:00:00,2016-05-04 07:00:00,"gi4","Withams Road",63.1125
"512",2016-05-04 07:00:00,2016-05-04 08:00:00,"gi4","Withams Road",78.4125
"513",2016-05-04 08:00:00,2016-05-04 09:00:00,"gi4","Withams Road",65.025
"514",2016-05-04 09:00:00,2016-05-04 10:00:00,"gi4","Withams Road",68.85
"515",2016-05-04 10:00:00,2016-05-04 11:00:00,"gi4","Withams Road",99.45
"516",2016-05-04 11:00:00,2016-05-04 12:00:00,"gi4","Withams Road",82.2375
"517",2016-05-04 12:00:00,2016-05-04 13:00:00,"gi4","Withams Road",59.2875
"518",2016-05-04 13:00:00,2016-05-04 14:00:00,"gi4","Withams Road",86.0625
"519",2016-05-04 14:00:00,2016-05-04 15:00:00,"gi4","Withams Road",116.6625
"520",2016-05-04 15:00:00,2016-05-04 16:00:00,"gi4","Withams Road",105.1875
"521",2016-05-04 16:00:00,2016-05-04 17:00:00,"gi4","Withams Road",89.8875
"522",2016-05-04 17:00:00,2016-05-04 18:00:00,"gi4","Withams Road",65.025
"523",2016-05-04 18:00:00,2016-05-04 19:00:00,"gi4","Withams Road",87.975
"524",2016-05-04 19:00:00,2016-05-04 20:00:00,"gi4","Withams Road",133.875
"525",2016-05-04 20:00:00,2016-05-04 21:00:00,"gi4","Withams Road",110.925
"526",2016-05-04 21:00:00,2016-05-04 22:00:00,"gi4","Withams Road",47.8125
"527",2016-05-04 22:00:00,2016-05-04 23:00:00,"gi4","Withams Road",32.5125
"528",2016-05-05 00:00:00,2016-05-05 01:00:00,"gi4","Withams Road",13.3875
"529",2016-05-05 01:00:00,2016-05-05 02:00:00,"gi4","Withams Road",7.65
"530",2016-05-05 02:00:00,2016-05-05 03:00:00,"gi4","Withams Road",5.7375
"531",2016-05-05 03:00:00,2016-05-05 04:00:00,"gi4","Withams Road",11.475
"532",2016-05-05 04:00:00,2016-05-05 05:00:00,"gi4","Withams Road",7.65
"533",2016-05-05 05:00:00,2016-05-05 06:00:00,"gi4","Withams Road",32.5125
"534",2016-05-05 06:00:00,2016-05-05 07:00:00,"gi4","Withams Road",80.325
"535",2016-05-05 07:00:00,2016-05-05 08:00:00,"gi4","Withams Road",103.275
"536",2016-05-05 08:00:00,2016-05-05 09:00:00,"gi4","Withams Road",87.975
"537",2016-05-05 09:00:00,2016-05-05 10:00:00,"gi4","Withams Road",43.9875
"538",2016-05-05 10:00:00,2016-05-05 11:00:00,"gi4","Withams Road",93.7125
"539",2016-05-05 11:00:00,2016-05-05 12:00:00,"gi4","Withams Road",59.2875
"540",2016-05-05 12:00:00,2016-05-05 13:00:00,"gi4","Withams Road",34.425
"541",2016-05-05 13:00:00,2016-05-05 14:00:00,"gi4","Withams Road",59.2875
"542",2016-05-05 14:00:00,2016-05-05 15:00:00,"gi4","Withams Road",105.1875
"543",2016-05-05 15:00:00,2016-05-05 16:00:00,"gi4","Withams Road",91.8
"544",2016-05-05 16:00:00,2016-05-05 17:00:00,"gi4","Withams Road",13.3875
"545",2016-05-05 17:00:00,2016-05-05 18:00:00,"gi4","Withams Road",7.65
"546",2016-05-05 18:00:00,2016-05-05 19:00:00,"gi4","Withams Road",5.7375
"547",2016-05-05 19:00:00,2016-05-05 20:00:00,"gi4","Withams Road",17.2125
"548",2016-05-05 20:00:00,2016-05-05 21:00:00,"gi4","Withams Road",3.825
"549",2016-05-05 21:00:00,2016-05-05 22:00:00,"gi4","Withams Road",5.7375
"550",2016-05-05 22:00:00,2016-05-05 23:00:00,"gi4","Withams Road",9.5625
"551",2016-05-06 00:00:00,2016-05-06 01:00:00,"gi4","Withams Road",NA
"552",2016-05-06 01:00:00,2016-05-06 02:00:00,"gi4","Withams Road",7.65
"553",2016-05-06 02:00:00,2016-05-06 03:00:00,"gi4","Withams Road",19.125
"554",2016-05-06 03:00:00,2016-05-06 04:00:00,"gi4","Withams Road",17.2125
"555",2016-05-06 04:00:00,2016-05-06 05:00:00,"gi4","Withams Road",5.7375
"556",2016-05-06 05:00:00,2016-05-06 06:00:00,"gi4","Withams Road",15.3
"557",2016-05-06 06:00:00,2016-05-06 07:00:00,"gi4","Withams Road",22.95
"558",2016-05-06 07:00:00,2016-05-06 08:00:00,"gi4","Withams Road",24.8625
"559",2016-05-06 08:00:00,2016-05-06 09:00:00,"gi4","Withams Road",21.0375
"560",2016-05-06 09:00:00,2016-05-06 10:00:00,"gi4","Withams Road",19.125
"561",2016-05-06 11:00:00,2016-05-06 12:00:00,"gi4","Withams Road",26.775
"562",2016-05-06 12:00:00,2016-05-06 13:00:00,"gi4","Withams Road",24.8625
"563",2016-05-06 13:00:00,2016-05-06 14:00:00,"gi4","Withams Road",17.2125
"564",2016-05-06 14:00:00,2016-05-06 15:00:00,"gi4","Withams Road",21.0375
"565",2016-05-06 15:00:00,2016-05-06 16:00:00,"gi4","Withams Road",17.2125
"566",2016-05-06 16:00:00,2016-05-06 17:00:00,"gi4","Withams Road",24.8625
"567",2016-05-06 17:00:00,2016-05-06 18:00:00,"gi4","Withams Road",57.375
"568",2016-05-06 18:00:00,2016-05-06 19:00:00,"gi4","Withams Road",68.85
"569",2016-05-06 19:00:00,2016-05-06 20:00:00,"gi4","Withams Road",126.225
"570",2016-05-06 20:00:00,2016-05-06 21:00:00,"gi4","Withams Road",112.8375
"571",2016-05-06 21:00:00,2016-05-06 22:00:00,"gi4","Withams Road",40.1625
"572",2016-05-06 22:00:00,2016-05-06 23:00:00,"gi4","Withams Road",84.15
"573",2016-05-07 00:00:00,2016-05-07 01:00:00,"gi4","Withams Road",32.5125
"574",2016-05-07 01:00:00,2016-05-07 02:00:00,"gi4","Withams Road",17.2125
"575",2016-05-07 02:00:00,2016-05-07 03:00:00,"gi4","Withams Road",7.65
"576",2016-05-07 03:00:00,2016-05-07 04:00:00,"gi4","Withams Road",24.8625
"577",2016-05-07 04:00:00,2016-05-07 05:00:00,"gi4","Withams Road",19.125
"578",2016-05-07 05:00:00,2016-05-07 06:00:00,"gi4","Withams Road",11.475
"579",2016-05-07 06:00:00,2016-05-07 07:00:00,"gi4","Withams Road",42.075
"580",2016-05-07 07:00:00,2016-05-07 08:00:00,"gi4","Withams Road",30.6
"581",2016-05-07 08:00:00,2016-05-07 09:00:00,"gi4","Withams Road",21.0375
"582",2016-05-07 09:00:00,2016-05-07 10:00:00,"gi4","Withams Road",22.95
"583",2016-05-07 10:00:00,2016-05-07 11:00:00,"gi4","Withams Road",19.125
"584",2016-05-07 11:00:00,2016-05-07 12:00:00,"gi4","Withams Road",15.3
"585",2016-05-07 12:00:00,2016-05-07 13:00:00,"gi4","Withams Road",19.125
"586",2016-05-07 13:00:00,2016-05-07 14:00:00,"gi4","Withams Road",47.8125
"587",2016-05-07 14:00:00,2016-05-07 15:00:00,"gi4","Withams Road",21.0375
"588",2016-05-07 15:00:00,2016-05-07 16:00:00,"gi4","Withams Road",7.65
"589",2016-05-07 16:00:00,2016-05-07 17:00:00,"gi4","Withams Road",9.5625
"590",2016-05-07 17:00:00,2016-05-07 18:00:00,"gi4","Withams Road",9.5625
"591",2016-05-07 18:00:00,2016-05-07 19:00:00,"gi4","Withams Road",17.2125
"592",2016-05-07 19:00:00,2016-05-07 20:00:00,"gi4","Withams Road",40.1625
"593",2016-05-07 20:00:00,2016-05-07 21:00:00,"gi4","Withams Road",24.8625
"594",2016-05-07 21:00:00,2016-05-07 22:00:00,"gi4","Withams Road",19.125
"595",2016-05-07 22:00:00,2016-05-07 23:00:00,"gi4","Withams Road",13.3875
"596",2016-05-08 00:00:00,2016-05-08 01:00:00,"gi4","Withams Road",38.25
"597",2016-05-08 01:00:00,2016-05-08 02:00:00,"gi4","Withams Road",3.825
"598",2016-05-08 02:00:00,2016-05-08 03:00:00,"gi4","Withams Road",5.7375
"599",2016-05-08 03:00:00,2016-05-08 04:00:00,"gi4","Withams Road",5.7375
"600",2016-05-08 04:00:00,2016-05-08 05:00:00,"gi4","Withams Road",3.825
"601",2016-05-08 05:00:00,2016-05-08 06:00:00,"gi4","Withams Road",3.825
"602",2016-05-08 06:00:00,2016-05-08 07:00:00,"gi4","Withams Road",5.7375
"603",2016-05-08 07:00:00,2016-05-08 08:00:00,"gi4","Withams Road",1.9125
"604",2016-05-08 08:00:00,2016-05-08 09:00:00,"gi4","Withams Road",5.7375
"605",2016-05-08 09:00:00,2016-05-08 10:00:00,"gi4","Withams Road",5.7375
"606",2016-05-08 10:00:00,2016-05-08 11:00:00,"gi4","Withams Road",11.475
"607",2016-05-08 11:00:00,2016-05-08 12:00:00,"gi4","Withams Road",24.8625
"608",2016-05-08 12:00:00,2016-05-08 13:00:00,"gi4","Withams Road",19.125
"609",2016-05-08 13:00:00,2016-05-08 14:00:00,"gi4","Withams Road",19.125
"610",2016-05-08 14:00:00,2016-05-08 15:00:00,"gi4","Withams Road",24.8625
"611",2016-05-08 15:00:00,2016-05-08 16:00:00,"gi4","Withams Road",22.95
"612",2016-05-08 16:00:00,2016-05-08 17:00:00,"gi4","Withams Road",38.25
"613",2016-05-08 17:00:00,2016-05-08 18:00:00,"gi4","Withams Road",30.6
"614",2016-05-08 18:00:00,2016-05-08 19:00:00,"gi4","Withams Road",26.775
"615",2016-05-08 19:00:00,2016-05-08 20:00:00,"gi4","Withams Road",28.6875
"616",2016-05-08 20:00:00,2016-05-08 21:00:00,"gi4","Withams Road",21.0375
"617",2016-05-08 21:00:00,2016-05-08 22:00:00,"gi4","Withams Road",34.425
"618",2016-05-08 22:00:00,2016-05-08 23:00:00,"gi4","Withams Road",22.95
"619",2016-05-09 00:00:00,2016-05-09 01:00:00,"gi4","Withams Road",11.475
"620",2016-05-09 01:00:00,2016-05-09 02:00:00,"gi4","Withams Road",5.7375
"621",2016-05-09 02:00:00,2016-05-09 03:00:00,"gi4","Withams Road",5.7375
"622",2016-05-09 03:00:00,2016-05-09 04:00:00,"gi4","Withams Road",7.65
"623",2016-05-09 04:00:00,2016-05-09 05:00:00,"gi4","Withams Road",5.7375
"624",2016-05-09 05:00:00,2016-05-09 06:00:00,"gi4","Withams Road",5.7375
"625",2016-05-09 06:00:00,2016-05-09 07:00:00,"gi4","Withams Road",7.65
